count,order_type,balance_prior,balance_post,total_pnl,total_returns,order_id_price_symbol1,price_symbol1,balance_alloc_symbol,quantity_symbol1,squareOff_price_symbol1,squareOff_bal_symbol1,pnl_symbol1,returns_symbol1,order_id_price_symbol2,price_symbol2,balance_alloc_symbol2,quantity_symbol2,squareOff_price_symbol2,squareOff_bal_symbol2,pnl_symbol2,returns_symbol2
65,OrderStatus.LONG,2784.9245048601747,2717.565510700068,-67.35899416010653,0,0,10749.2,27849.245048601748,0,10749.07,0,-28.185883277994805,0,0,221.14,27849.245048601748,0,221.23,0,-39.17311088211173,0
66,OrderStatus.SHORT,2717.565510700068,2663.5927004704527,-53.97281022961532,0,0,10764.51,27175.65510700068,0,10764.36,0,-26.797155122615315,0,0,221.51,27175.65510700068,0,221.51,0,-27.175655107000004,0
67,OrderStatus.SHORT,2663.5927004704527,2612.4784519964974,-51.114248473955186,0,0,10768.74,26635.92700470453,0,10768.84,0,-26.88314591631633,0,0,221.41,26635.92700470453,0,221.43,0,-24.231102557638856,0
68,OrderStatus.LONG,2612.4784519964974,2542.2736887812075,-70.2047632152898,0,0,10710.23,26124.784519964975,0,10709.68,0,-27.465693834719758,0,0,219.89,26124.784519964975,0,220.03,0,-42.739069380570044,0
69,OrderStatus.LONG,2542.2736887812075,2494.4927509611357,-47.78093782007201,0,0,10668.14,25422.736887812076,0,10665.03,0,-32.830324280290014,0,0,218.47,25422.736887812076,0,218.38,0,-14.950613539781996,0
70,OrderStatus.LONG,2494.4927509611357,2466.7201896916845,-27.772561269451316,0,0,10686.57,24944.927509611356,0,10685.29,0,-27.931249824319416,0,0,218.72,24944.927509611356,0,218.5,0,0.1586885548681014,0
71,OrderStatus.LONG,2466.7201896916845,2424.9026084629268,-41.81758122875752,0,0,10680.13,24667.201896916846,0,10681.92,0,-20.535022396309742,0,0,218.56,24667.201896916846,0,218.53,0,-21.282558832447776,0
72,OrderStatus.LONG,2424.9026084629268,2336.2298009625333,-88.67280750039336,0,0,10677.04,24249.026084629266,0,10676.44,0,-25.611027251895123,0,0,218.21,24249.026084629266,0,218.56,0,-63.06178024849824,0
73,OrderStatus.LONG,2336.2298009625333,2281.123949949874,-55.105851012659656,0,0,10669.96,23362.298009625334,0,10682.22,0,3.468033379733626,0,0,218.51,23362.298009625334,0,218.84,0,-58.57388439239328,0
74,OrderStatus.LONG,2281.123949949874,2210.727798344428,-70.39615160544604,0,0,10644.22,22811.239499498737,0,10640.99,0,-29.729873596837045,0,0,216.91,22811.239499498737,0,217.08,0,-40.66627800860899,0
75,OrderStatus.LONG,2210.727798344428,2168.2198458795438,-42.507952464883914,0,0,10635.38,22107.277983444277,0,10629.82,0,-33.658817030959355,0,0,216.79,22107.277983444277,0,216.66,0,-8.849135433924559,0
76,OrderStatus.SHORT,2168.2198458795438,2153.19010269229,-15.029743187253597,0,0,10747.16,21682.198458795436,0,10742.52,0,-12.3217226906929,0,0,228.43,21682.198458795436,0,228.63,0,-2.7080204965606978,0
77,OrderStatus.SHORT,2153.19010269229,2098.1004275276655,-55.08967516462482,0,0,10736.43,21531.9010269229,0,10735.33,0,-19.326729077478248,0,0,226.84,21531.9010269229,0,226.69,0,-35.762946087146574,0
78,OrderStatus.LONG,2098.1004275276655,2060.212053126776,-37.8883744008896,0,0,10690.53,20981.004275276653,0,10680.24,0,-41.16583951970672,0,0,225.02,20981.004275276653,0,224.76,0,3.2774651188171227,0
79,OrderStatus.LONG,2060.212053126776,1982.4395367964762,-77.77251633029988,0,0,10683.26,20602.12053126776,0,10674.78,0,-36.94719021169092,0,0,223.79,20602.12053126776,0,224.01,0,-40.825326118608956,0
80,OrderStatus.LONG,1982.4395367964762,1887.8970405437349,-94.54249625274127,0,0,10658.1,19824.39536796476,0,10622.85,0,-85.3577016563622,0,0,223.6,19824.39536796476,0,223.48,0,-9.184794596379074,0
81,OrderStatus.LONG,1887.8970405437349,1853.0614758615864,-34.8355646821486,0,0,10619.55,18878.97040543735,0,10610.71,0,-34.586477158064255,0,0,223.05,18878.97040543735,0,222.83,0,-0.24908752408434864,0
82,OrderStatus.LONG,1853.0614758615864,1804.5379827009256,-48.523493160660735,0,0,10617.0,18530.614758615862,0,10602.77,0,-43.354840311134325,0,0,221.94,18530.614758615862,0,221.78,0,-5.1686528495264135,0
83,OrderStatus.LONG,1804.5379827009256,1731.6943510916014,-72.84363160932402,0,0,10589.2,18045.379827009256,0,10568.1,0,-53.98455706350757,0,0,221.65,18045.379827009256,0,221.66,0,-18.859074545816448,0
84,OrderStatus.LONG,1731.6943510916014,1736.3439857950711,4.649634703469644,0,0,10570.29,17316.943510916015,0,10568.44,0,-20.346219653998702,0,0,221.43,17316.943510916015,0,220.89,0,24.995854357468346,0
85,OrderStatus.LONG,1736.3439857950711,1810.8980727146086,74.55408691953738,0,0,10530.23,17363.43985795071,0,10548.45,0,12.664745022605501,0,0,217.78,17363.43985795071,0,216.79,0,61.88934189693188,0
86,OrderStatus.LONG,1810.8980727146086,1856.4088761017993,45.51080338719056,0,0,10531.89,18108.980727146085,0,10540.52,0,-3.2776101542061067,0,0,217.25,18108.980727146085,0,216.45,0,48.78841354139667,0
87,OrderStatus.SHORT,1856.4088761017993,1825.9465356066094,-30.462340495189927,0,0,10611.28,18564.088761017993,0,10605.54,0,-8.521734429838506,0,0,219.81,18564.088761017993,0,219.77,0,-21.94060606535142,0
88,OrderStatus.LONG,1825.9465356066094,1794.3931676435816,-31.553367963027732,0,0,10563.17,18259.465356066095,0,10573.81,0,0.12361198083467073,0,0,217.47,18259.465356066095,0,217.63,0,-31.676979943862403,0
89,OrderStatus.LONG,1794.3931676435816,1777.0074035678153,-17.385764075766268,0,0,10563.78,17943.931676435815,0,10571.27,0,-5.227569897566024,0,0,217.06,17943.931676435815,0,216.99,0,-12.158194178200244,0
90,OrderStatus.LONG,1777.0074035678153,1763.9965077291777,-13.010895838637698,0,0,10550.77,17770.074035678153,0,10559.77,0,-2.619454603360518,0,0,216.73,17770.074035678153,0,216.64,0,-10.39144123527718,0
91,OrderStatus.LONG,1763.9965077291777,1729.2861223668538,-34.71038536232379,0,0,10587.5,17639.965077291778,0,10592.7,0,-8.980512468772247,0,0,217.84,17639.965077291778,0,217.94,0,-25.729872893551544,0
92,OrderStatus.SHORT,1729.2861223668538,1691.19591831622,-38.090204050633716,0,0,10633.07,17292.861223668537,0,10633.29,0,-17.650467124995096,0,0,219.7,17292.861223668537,0,219.66,0,-20.43973692563862,0
93,OrderStatus.SHORT,1691.19591831622,1647.3467568831895,-43.84916143303048,0,0,10647.88,16911.959183162202,0,10645.1,0,-12.497558293936866,0,0,222.42,16911.959183162202,0,222.23,0,-31.351603139093616,0
94,OrderStatus.SHORT,1647.3467568831895,1618.546886571338,-28.799870311851464,0,0,10645.88,16473.467568831897,0,10636.48,0,-1.9223031000008195,0,0,221.56,16473.467568831897,0,221.42,0,-26.877567211850646,0
95,OrderStatus.LONG,1618.546886571338,1593.1168663836493,-25.430020187688832,0,0,10653.72,16185.468865713381,0,10653.5,0,-16.519532718422074,0,0,222.47,16185.468865713381,0,222.37,0,-8.910487469266759,0
96,OrderStatus.LONG,1593.1168663836493,1560.116965604471,-32.99990077917834,0,0,10650.46,15931.168663836492,0,10649.22,0,-17.785057774594346,0,0,222.3,15931.168663836492,0,222.29,0,-15.214843004583994,0
97,OrderStatus.LONG,1560.116965604471,1526.4652306316116,-33.651734972859465,0,0,10643.77,15601.16965604471,0,10645.45,0,-13.139930824348657,0,0,222.21,15601.16965604471,0,222.28,0,-20.51180414851081,0
98,OrderStatus.LONG,1526.4652306316116,1492.0099353784974,-34.45529525311422,0,0,10623.59,15264.652306316115,0,10626.06,0,-11.717373152001667,0,0,224.46,15264.652306316115,0,224.57,0,-22.737922101112556,0
99,OrderStatus.LONG,1492.0099353784974,1440.6208718595612,-51.38906351893617,0,0,10623.25,14920.099353784974,0,10621.15,0,-17.868024192100968,0,0,224.2,14920.099353784974,0,224.48,0,-33.5210393268352,0
100,OrderStatus.LONG,1440.6208718595612,1419.7221416871296,-20.898730172431776,0,0,10620.24,14406.208718595612,0,10611.41,0,-26.37799274359889,0,0,224.78,14406.208718595612,0,224.47,0,5.479262571167117,0
101,OrderStatus.LONG,1419.7221416871296,1407.2071179624547,-12.515023724674801,0,0,10612.84,14197.221416871296,0,10619.99,0,-4.637162274921343,0,0,224.65,14197.221416871296,0,224.55,0,-7.877861449753459,0
102,OrderStatus.LONG,1407.2071179624547,1364.347954604214,-42.85916335824069,0,0,10572.99,14072.071179624547,0,10595.0,0,15.207387471163782,0,0,223.09,14072.071179624547,0,223.79,0,-58.06655082940448,0
103,OrderStatus.LONG,1364.347954604214,1318.3021072140712,-46.04584739014295,0,0,10571.2,13643.479546042141,0,10568.03,0,-17.732722512392392,0,0,222.86,13643.479546042141,0,223.1,0,-28.31312487775056,0
104,OrderStatus.LONG,1318.3021072140712,1230.6621053853537,-87.64000182871746,0,0,10563.0,13183.021072140711,0,10538.91,0,-43.23321402291674,0,0,223.13,13183.021072140711,0,223.66,0,-44.40678780580072,0
105,OrderStatus.LONG,1230.6621053853537,1227.280969993652,-3.3811353917016245,0,0,10550.27,12306.621053853538,0,10555.75,0,-5.917536866109411,0,0,224.02,12306.621053853538,0,223.75,0,2.5364014744077865,0
106,OrderStatus.SHORT,1227.280969993652,1208.1621149945206,-19.118854999131404,0,0,10586.05,12272.809699936519,0,10586.55,0,-12.852161485697382,0,0,224.66,12272.809699936519,0,224.77,0,-6.2666935134340225,0
107,OrderStatus.SHORT,1208.1621149945206,1158.0638522843028,-50.09826271021775,0,0,10594.04,12081.621149945206,0,10610.24,0,-30.518942218816484,0,0,225.48,12081.621149945206,0,225.34,0,-19.57932049140127,0
108,OrderStatus.SHORT,1158.0638522843028,1160.958386486684,2.8945342023811556,0,0,10612.32,11580.638522843028,0,10607.74,0,-6.583079686332253,0,0,225.36,11580.638522843028,0,225.77,0,9.477613888713408,0
109,OrderStatus.SHORT,1160.958386486684,1136.3211541570333,-24.637232329650693,0,0,10613.53,11609.58386486684,0,10616.71,0,-15.085238512295167,0,0,225.58,11609.58386486684,0,225.62,0,-9.551993817355527,0
110,OrderStatus.SHORT,1136.3211541570333,1121.8662779427357,-14.45487621429768,0,0,10622.27,11363.211541570334,0,10620.19,0,-9.138801030415847,0,0,225.38,11363.211541570334,0,225.5,0,-5.316075183881834,0
111,OrderStatus.SHORT,1121.8662779427357,1114.761764443219,-7.104513499516724,0,0,10629.99,11218.662779427357,0,10627.17,0,-8.243194171750565,0,0,226.85,11218.662779427357,0,227.1,0,1.138680672233841,0
112,OrderStatus.SHORT,1114.761764443219,1119.5141322222803,4.752367779061302,0,0,10638.0,11147.61764443219,0,10644.54,0,-17.993283749768167,0,0,226.83,11147.61764443219,0,227.52,0,22.74565152882947,0
113,OrderStatus.SHORT,1119.5141322222803,1123.809999269306,4.295867047025643,0,0,10643.7,11195.141322222804,0,10636.53,0,-3.65235916500549,0,0,227.96,11195.141322222804,0,228.35,0,7.948226212031133,0
114,OrderStatus.SHORT,1123.809999269306,1101.0299850373035,-22.780014232002394,0,0,10692.97,11238.09999269306,0,10700.25,0,-18.880207538109698,0,0,229.6,11238.09999269306,0,229.75,0,-3.899806693892697,0
115,OrderStatus.SHORT,1101.0299850373035,1099.0974523044906,-1.9325327328128914,0,0,10690.0,11010.299850373034,0,10685.73,0,-6.612802124815746,0,0,231.45,11010.299850373034,0,231.78,0,4.680269392002854,0
116,OrderStatus.SHORT,1099.0974523044906,1116.9152828465678,17.81783054207731,0,0,10701.11,10990.974523044906,0,10703.96,0,-13.915930824447809,0,0,231.41,10990.974523044906,0,232.31,0,31.73376136652512,0
117,OrderStatus.SHORT,1116.9152828465678,1156.1912032448654,39.275920398297586,0,0,10772.13,11169.152828465678,0,10774.7,0,-13.831906353647906,0,0,232.73,11169.152828465678,0,234.07,0,53.107826751945495,0
118,OrderStatus.SHORT,1156.1912032448654,1159.9111083740859,3.719905129220443,0,0,10776.32,11561.912032448654,0,10776.25,0,-11.48684610734951,0,0,233.12,11561.912032448654,0,233.66,0,15.206751236569954,0
119,OrderStatus.SHORT,1159.9111083740859,1142.4155279883498,-17.495580385736098,0,0,10854.43,11599.11108374086,0,10858.83,0,-16.296723139928215,0,0,234.09,11599.11108374086,0,234.3,0,-1.1988572458078837,0
120,OrderStatus.SHORT,1142.4155279883498,1127.1062208794924,-15.309307108857404,0,0,10848.84,11424.155279883498,0,10850.01,0,-12.655451706950085,0,0,234.35,11424.155279883498,0,234.53,0,-2.6538554019073173,0
121,OrderStatus.SHORT,1127.1062208794924,1134.1956922497518,7.089471370259467,0,0,10859.0,11271.062208794923,0,10855.93,0,-8.085258698593254,0,0,234.29,11271.062208794923,0,234.84,0,15.174730068852721,0
122,OrderStatus.SHORT,1134.1956922497518,1101.0020940436,-33.19359820615183,0,0,10865.85,11341.956922497518,0,10862.04,0,-7.365609068247303,0,0,234.77,11341.956922497518,0,234.47,0,-25.82798913790453,0
123,OrderStatus.SHORT,1101.0020940436,1111.6772319905108,10.675137946910915,0,0,10884.14,11010.020940436,0,10876.01,0,-2.7839606011578475,0,0,233.86,11010.020940436,0,234.38,0,13.459098548068763,0
124,OrderStatus.SHORT,1111.6772319905108,1087.6269410958107,-24.050290894700126,0,0,10931.26,11116.772319905107,0,10920.0,0,0.34039516122809577,0,0,234.38,11116.772319905107,0,234.1,0,-24.39068605592822,0
125,OrderStatus.SHORT,1087.6269410958107,1067.7292957124334,-19.89764538337737,0,0,10923.51,10876.269410958106,0,10926.32,0,-13.67199897830181,0,0,233.75,10876.269410958106,0,233.85,0,-6.22564640507556,0
126,OrderStatus.SHORT,1067.7292957124334,1041.1458563653184,-26.583439347115018,0,0,10925.57,10677.292957124335,0,10920.66,0,-5.879112658014946,0,0,234.15,10677.292957124335,0,233.93,0,-20.70432668910007,0
127,OrderStatus.SHORT,1041.1458563653184,1023.7298102053064,-17.416046160011945,0,0,10938.15,10411.458563653185,0,10929.89,0,-2.547184686065833,0,0,233.46,10411.458563653185,0,233.36,0,-14.868861473946112,0
128,OrderStatus.SHORT,1023.7298102053064,1004.816177543827,-18.913632661479387,0,0,10915.03,10237.298102053064,0,10916.63,0,-11.73698134906068,0,0,234.02,10237.298102053064,0,234.09,0,-7.1766513124187075,0
129,OrderStatus.SHORT,1004.816177543827,988.4777000997844,-16.33847744404258,0,0,10917.46,10048.161775438271,0,10916.64,0,-9.293774627969796,0,0,234.07,10048.161775438271,0,234.14,0,-7.0447028160727845,0
